action B-obj
. O

In O
patients B-acr
being O
considered B-mod
for O
active B-mod
therapy B-obj
, O
pleural B-mod
effusion B-obj
should O
be O
investigated B-mod
with O
pleural B-mod
aspiration B-obj
and/or O
pleural B-mod
biopsy B-obj
using O
image-guided B-mod
or O
thoracoscopic B-mod
biopsy B-obj
. O

In O
patients B-acr
with O
axial B-mod
SpA B-obj
without O
syndesmophytes B-obj
in O
the O
lumbar B-obj
spine I-obj
on O
conventional B-mod
radiography B-obj
, O
osteoporosis B-obj
should O
be O
assessed B-mod
by O
hip B-obj
DXA I-obj
and O
AP-spine B-obj
DXA I-obj
. O

If O
the O
treatment B-obj
target I-obj
is O
not O
achieved B-mod
with O
the O
first B-mod
csDMARD B-obj
strategy I-obj
, O
in O
the O
absence B-obj
of O
poor B-mod
prognostic B-obj
factors I-obj
, O
other O
csDMARDs B-obj
should O
be O
considered B-mod
. O

Patients B-acr
with O
HCV B-mod
associated I-mod
chronic B-obj
liver I-obj
failure I-obj
should O
be O
considered B-mod
for O
assessment B-obj
for O
liver B-obj
transplantation I-obj
. O

Fluoxetine B-obj
should O
be O
considered B-mod
for O
the O
treatment B-obj
of O
patients B-acr
with O
fibromyalgia B-obj
. O

Assess B-acn
the O
HER2 B-obj
status I-obj
of O
all O
invasive B-mod
breast B-obj
cancers I-obj
using B-acn
standardised B-mod
and O
quality-assured B-mod
techniques B-obj
, O
and O
report B-acn
the O
results B-obj
quantitatively B-mod
. O

Do O
not O
use B-acn
dexamethasone B-obj
with O
non-steroidal B-mod
anti-inflammatory I-mod
drugs B-obj
. O

If O
the O
person B-acr
is O
with O
stage B-obj
2 I-obj
diabetes I-obj
and O
symptomatically B-mod
hyperglycaemic I-mod
, O
offer B-acn
SGLT-2i B-obj
, O
pioglitazone B-obj
or O
ergocalciferol B-obj
. O

In O
patients B-acr
who O
have O
recovered B-acn
from O
an O
episode O
of O
sustained B-mod
ventricular B-obj
tachycardia I-obj
who O
are O
not O
candidates B-mod
for O
an O
ICD B-obj
, O
amiodarone B-obj
or O
sotalol B-obj
should O
be O
considered B-mod
. O

Perform B-acn
transthoracic B-obj
echocardiography I-obj
to O
exclude B-acn
important O
valve B-obj
disease I-obj
, O
assess B-acn
the O
systolic B-obj
function I-obj
of O
the O
ventricle B-obj
, O
and O
detect B-acn
intracardiac B-mod
shunts B-obj
. O

CVD B-obj
risk I-obj
prediction I-obj
models I-obj
should O
be O
adapted B-mod
for O
patients B-acr
with O
RA B-obj
by O
a O
1.5 B-obj
multiplication I-obj
factor I-obj
, O
if O
this B-acr
is O
not O
already O
included B-mod
in O
the O
model B-obj
. O

A O
regimen O
containing O
a O
platinum B-obj
agent I-obj
and O
etoposide B-obj
is O
recommended B-mod
for O
first B-mod
line I-mod
treatment B-obj
of O
patients B-acr
with O
SCLC B-obj
. O

Advise B-acn
pregnant B-mod
women B-acr
at O
high O
risk O
of O
pre-eclampsia O
to O
take B-acn
75-150 B-mod
mg I-mod
of O
aspirin B-obj
daily O
from O
12 O
weeks O
until O
the O
birth O
of O
the O
baby O
. O

Offer B-acn
contrast-enhanced B-mod
brain B-obj
CT I-obj
to O
people B-acr
with O
clinical B-mod
stage B-obj
2 I-obj
NSCLC I-obj
who O
are O
having B-acn
treatment B-obj
with O
curative B-mod
intent B-obj
. O

If O
HbA1c B-acr
rises B-acn
to O
48 B-mod
mmol/mol I-mod
( I-mod
6.5 I-mod
% I-mod
) I-mod
on O
lifestyle O
interventions O
, O
offer B-acn
metformin B-obj
and O
support B-acn
the O
person B-obj
to O
aim B-acn
for O
an O
HbA1c B-obj
level I-obj
of O
48 B-mod
mmol/mol I-mod
( I-mod
6.5 I-mod
% I-mod
) I-mod
. O

For O
people B-acr
who O
are O
at O
low B-mod
risk I-mod
of O
developing O
a O
diabetic B-mod
foot B-obj
problem I-obj
, O
continue B-acn
to O
carry O
out O
annual B-mod
foot B-obj
assessments I-obj
. O

If O
the O
diagnosis B-acn
is O
still O
unclear B-mod
, O
offer B-acn
CT B-obj
and O
EUS B-obj
with O
EUS-guided B-mod
tissue B-obj
sampling I-obj
. O

Consider B-acn
endocrine B-obj
therapy I-obj
after O
breast-conserving B-obj
surgery I-obj
for O
women B-acr
with O
ER-positive B-mod
DCIS B-obj
if O
radiotherapy B-obj
is O
not O
recommended B-mod
. O

Start B-acn
a O
trial B-obj
of O
a O
renin-angiotensin B-obj
system I-obj
blocking I-obj
drug I-obj
as O
first-line B-mod
therapy B-obj
for O
hypertension B-obj
in O
adults B-obj
with O
type B-obj
1 I-obj
diabetes I-obj
. O

Pregabalin B-obj
is O
recommended B-mod
for O
the O
treatment B-obj
of O
patients B-acr
with O
fibromyalgia B-obj
. O

Consider B-acn
second-line B-mod
palliative B-obj
chemotherapy I-obj
for O
people B-acr
with O
oesophago-gastric B-obj
cancer I-obj
. O

Do O
not O
offer B-acn
dedicated B-mod
brain B-obj
imaging I-obj
to O
people B-acr
with O
clinical B-mod
stage B-obj
1 I-obj
NSCLC I-obj
who O
have B-acn
no O
neurological B-obj
symptoms I-obj
and O
are O
having B-acn
treatment B-obj
with O
curative B-mod
intent B-obj
. O

Carbamazepine B-obj
should O
be O
considered B-mod
for O
the O
treatment B-obj
of O
patients B-acr
with O
neuropathic B-obj
pain I-obj
. O

All O
patients B-acr
with O
heart B-obj
failure I-obj
with O
reduced B-mod
ejection B-obj
fraction I-obj
, O
NYHA B-obj
class I-obj
2-4 I-obj
should O
be O
started B-mod
on O
beta-blocker B-obj
therapy I-obj
as O
soon O
as O
their O
condition B-obj
is O
stable B-mod
. O

If O
the O
clinic B-mod
blood B-obj
pressure I-obj
is O
140/90 B-mod
mmHg I-mod
or O
higher B-mod
, O
offer B-acn
ABPM B-obj
to O
confirm B-acn
the O
diagnosis B-obj
of O
hypertension B-obj
. O

The O
vaccination B-obj
status I-obj
should O
be O
assessed B-mod
in O
the O
initial B-mod
work-up B-obj
of O
patients B-acr
with O
AIIRD B-obj
. O

Offer B-acn
endoscopic B-mod
mucosal B-obj
resection I-obj
for O
staging O
to O
people B-acr
with O
suspected B-mod
T1 B-obj
oesophageal I-obj
cancer I-obj
. O

In O
surgery B-obj
for O
advanced B-mod
ovarian B-obj
cancer I-obj
, O
the O
aim O
should O
be O
to O
achieve B-acn
complete B-mod
cytoreduction B-obj
. O

Do O
not O
offer B-acn
prostaglandin B-obj
F2 I-obj
alpha I-obj
to O
women B-acr
with O
asthma B-obj
because O
of O
the O
risk O
of O
bronchospasm B-obj
. O

BCG B-obj
vaccination I-obj
is O
not O
recommended B-mod
in O
patients B-acr
with O
AIIRD B-obj
. O

Patients B-acr
and O
the O
patients' B-obj
treatment I-obj
teams I-obj
should O
receive B-acn
appropriate B-mod
, O
practical B-mod
advice B-obj
on O
how O
to O
manage B-acn
with O
GC-induced B-mod
hypothalamic-pituitary-adrenal B-obj
axis I-obj
suppression I-obj
. O

To O
induce B-acn
remission B-obj
in O
people B-acr
with O
a O
mild-to-moderate B-mod
first I-mod
presentation B-obj
or O
inflammatory B-mod
exacerbation B-obj
of O
proctitis B-obj
, O
offer B-acn
a O
topical B-mod
aminosalicylate B-obj
as O
first-line B-mod
treatment B-obj
. O

CVD B-obj
risk I-obj
assessment I-obj
is O
recommended B-mod
for O
all O
patients B-acr
with O
RA B-obj
, O
AS B-obj
or O
PsA B-obj
at O
least O
once O
every O
5 O
years O
and O
should O
be O
reconsidered B-mod
following B-acn
major B-mod
changes B-obj
in O
antirheumatic B-obj
therapy I-obj
. O

In O
peripheral B-mod
SpA B-obj
, O
if O
the O
clinical B-mod
scenario B-acr
requires B-acn
monitoring B-obj
of O
structural B-mod
damage B-obj
, O
then O
conventional B-mod
radiography B-obj
is O
recommended B-mod
. O

Inactivated B-mod
influenza B-obj
vaccination I-obj
should O
be O
strongly O
considered B-mod
for O
patients B-acr
with O
AIIRD B-obj
. O

Patients B-acr
with O
heart B-obj
failure I-obj
with O
reduced B-mod
ejection B-obj
fraction I-obj
, O
NYHA B-obj
class I-obj
2-4 I-obj
, O
who O
are O
intolerant B-mod
of O
angiotensin B-mod
converting I-mod
enzyme B-obj
inhibitors I-obj
should O
be O
given B-mod
an O
angiotensin B-obj
receptor I-obj
blocker I-obj
. O

If O
CT B-acr
shows B-acn
suspected B-mod
brain B-obj
metastases I-obj
, O
offer B-acn
contrast-enhanced B-mod
brain B-obj
MRI I-obj
. O

Offer B-acn
flexible B-mod
bronchoscopy B-obj
to O
people B-acr
with O
central B-mod
lesions B-obj
on O
CT O
if O
nodal B-obj
staging I-obj
does O
not O
influence B-acn
treatment B-obj
. O

Offer B-acn
PET-CT B-obj
, O
followed O
by O
EBUS-TBNA B-obj
and/or O
EUS-FNA B-obj
, O
to O
people B-acr
with O
suspected B-mod
lung B-obj
cancer I-obj
who O
have B-acn
enlarged B-mod
intrathoracic B-obj
lymph I-obj
nodes I-obj
and O
who O
could O
potentially O
have B-acn
treatment B-obj
with O
curative B-mod
intent B-obj
. O

Measure B-acn
N-terminal B-obj
pro-B-type I-obj
natriuretic I-obj
peptide I-obj
in O
people B-acr
with O
suspected B-mod
heart B-obj
failure I-obj
. O

Keep B-acn
the O
requirement B-obj
for O
continuing B-acn
GC B-obj
treatment I-obj
under O
constant B-mod
review B-obj
, O
and O
titrate B-obj
the O
dose B-obj
against O
therapeutic B-mod
response B-obj
, O
risk B-obj
of O
undertreatment B-obj
and O
development B-obj
of O
AEs B-obj
. O

Review B-acn
intravenous B-mod
antibiotics B-obj
by O
48 O
hours O
and O
consider B-acn
stepping B-acn
down O
to O
oral B-mod
antibiotics B-obj
where O
possible O
. O

For O
women B-acr
with O
a O
cerebrovascular B-obj
malformation I-obj
at O
low B-mod
risk B-obj
of O
intracranial B-obj
bleeding I-obj
, O
base B-acn
decisions B-obj
on O
the O
mode O
of O
birth O
on O
the O
woman's B-mod
preference B-obj
and O
obstetric B-obj
indications I-obj
. O

If O
SABR B-obj
is O
contraindicated B-mod
, O
offer B-acn
either O
conventional B-mod
or O
hyperfractionated B-mod
radiotherapy B-obj
. O

Offer B-acn
antihypertensive B-mod
drug B-obj
treatment I-obj
for O
an O
annual B-obj
vaccination I-obj
against O
influenza B-obj
. O

Short-term B-mod
GC B-obj
should O
be O
considered B-mod
when O
initiating B-acn
or O
changing B-acn
csDMARDs B-obj
, O
in O
different O
dose B-obj
regimens I-obj
and O
routes O
of O
administration O
, O
but O
should O
be O
tapered B-mod
as O
rapidly B-mod
as O
clinically B-mod
feasible I-mod
. O

Transmyocardial B-obj
laser I-obj
revascularisation I-obj
is O
not O
recommended B-mod
for O
the O
treatment B-obj
of O
stable B-mod
angina B-obj
. O

Patients B-acr
with O
stage B-obj
1 I-obj
and O
2 B-obj
NSCLC I-obj
should O
be O
considered B-mod
for O
curative B-mod
surgery B-obj
whenever O
possible O
. O

If O
the O
person B-acr
has B-acn
stage B-obj
2 I-obj
hypertension I-obj
, O
offer B-acn
antihypertensive B-mod
drug B-obj
treatment I-obj
. O

Antihypertensives B-obj
and O
statins B-obj
may O
be O
used B-mod
as O
in O
the O
general B-mod
population B-obj
. O

Do O
not O
use B-acn
synchronised B-mod
pressure-limited I-mod
ventilation B-obj
such O
as O
assist B-obj
control I-obj
, O
synchronised B-mod
intermittent I-mod
positive I-mod
pressure I-mod
ventilation B-obj
, O
patient-triggered B-mod
ventilation B-obj
, O
pressure B-mod
support I-mod
ventilation B-obj
or O
synchronised B-mod
time-cycled I-mod
pressure-limited I-mod
ventilation B-obj
. O

Patients B-acr
who O
are O
unfit B-mod
for O
combination B-obj
therapy I-obj
should O
be O
offered B-mod
single B-mod
agent I-mod
carboplatin B-obj
. O

Do O
not O
offer B-acn
ACE B-obj
inhibitor I-obj
therapy I-obj
if O
there O
is O
a O
clinical B-mod
suspicion B-obj
of O
haemodynamically O
significant O
valve B-obj
disease I-obj
until O
the O
valve B-obj
disease I-obj
has O
been O
assessed B-mod
by O
a O
specialist B-acr
. O

Patients B-acr
with O
mild B-mod
CHC B-obj
should O
be O
considered B-mod
for O
treatment B-obj
. O

In O
patients B-acr
with O
a O
contraindication B-obj
to O
MTX B-obj
, O
leflunomide B-obj
or O
sulfasalazine B-obj
should O
be O
considered B-mod
as O
part O
of O
the O
treatment B-obj
strategy I-obj
. O

Second B-mod
line I-mod
systemic B-obj
anticancer I-obj
therapy I-obj
with O
single B-obj
agent I-obj
docetaxel I-obj
or O
erlotinib B-obj
should O
be O
considered B-mod
for O
patients B-acr
with O
performance B-obj
status I-obj
0-2 I-obj
recurrent I-obj
NSCLC I-obj
who O
have O
been O
previously O
treated B-mod
with O
first B-mod
line I-mod
SACT B-obj
for O
advanced B-mod
disease B-obj
. O

TC B-obj
and O
HDLc B-obj
should O
be O
used B-mod
in O
CVD B-obj
risk I-obj
assessment I-obj
in O
RA B-obj
, O
AS B-obj
and O
PsA B-obj
and O
lipids B-obj
should O
ideally O
be O
measured B-mod
when O
disease B-obj
activity I-obj
is O
stable B-mod
or O
in O
remission B-obj
. O

Measure B-acn
parathyroid B-obj
hormone I-obj
for O
people B-acr
whose O
albumin-adjusted B-obj
serum I-obj
calcium I-obj
level I-obj
is O
either O
2.6 O
mmol/litre O
or O
above O
on O
at O
least O
2 O
separate O
occasions O
or O
2.5 O
mmol/litre O
or O
above O
on O
at O
least O
2 O
separate O
occasions O
and O
primary B-mod
hyperparathyroidism B-obj
is O
suspected B-mod
. O

Consider B-acn
azathioprine B-obj
or O
mercaptopurine B-obj
at O
a O
lower B-mod
dose B-obj
if O
TPMT B-obj
activity I-obj
is O
below B-mod
normal I-mod
but O
not O
deficient B-mod
. O

Consider B-acn
cinacalcet B-obj
for O
people B-acr
with O
primary B-mod
hyperparathyroidism B-obj
if O
surgery B-obj
has O
been O
unsuccessful B-mod
, O
is O
unsuitable B-mod
or O
has O
been O
declined B-mod
, O
and O
if O
their O
albumin-adjusted B-obj
serum I-obj
calcium I-obj
level I-obj
is O
either O
: O
2.85 B-mod
mmol/litre I-mod
or O
above O
with O
symptoms O
of O
hypercalcaemia O
or O
3 B-mod
mmol/litre I-mod
or O
above O
with O
or O
without O
symptoms O
of O
hypercalcaemia O
. O

If O
performed O
, O
it B-acr
should O
not O
be O
repeated B-acn
more O
frequently O
than O
every O
second O
year O
. O

If O
liver B-mod
function I-mod
blood B-obj
tests I-obj
are O
abnormal B-mod
, O
perform B-acn
a O
liver B-obj
ultrasound I-obj
scan I-obj
and O
consider B-acn
ursodeoxycholic B-obj
acid I-obj
treatment I-obj
. O

Offer B-acn
staging B-obj
laparoscopy I-obj
to O
all O
people B-acr
with O
potentially O
curable B-mod
gastric B-obj
cancer I-obj
. O

In O
patients B-acr
with O
PsA B-obj
, O
NSAIDs B-obj
may O
be O
used B-mod
to O
relieve B-acn
musculoskeletal B-mod
signs B-obj
and O
symptoms B-obj
. O

Long B-mod
term I-mod
beta-blockers B-obj
are O
recommended B-mod
for O
routine B-mod
use B-obj
in O
patients B-acr
following B-acn
ACS B-obj
without O
contraindications O
. O

Ensure B-acn
that O
people B-acr
with O
disabling B-mod
ischaemic B-obj
stroke I-obj
who O
are O
in O
atrial B-mod
fibrillation B-obj
are O
treated O
with O
aspirin B-obj
300 O
mg O
for O
the O
first O
2 O
weeks O
before O
anticoagulation B-obj
treatment I-obj
is O
considered B-mod
. O

All O
patients B-acr
should O
have B-acn
appropriate B-mod
monitoring B-obj
for O
clinically B-mod
significant I-mod
AEs B-obj
. O

If O
the O
person B-acr
is O
aged O
under B-mod
80 B-obj
years I-obj
with O
stage B-obj
1 I-obj
hypertension I-obj
and O
has B-acn
10 B-mod
year I-mod
cardiovascular B-obj
risk I-obj
, O
offer B-acn
antihypertensive B-mod
drug B-obj
treatment I-obj
. O

Review B-acn
antibiotic B-obj
treatment I-obj
after O
14 O
days O
and O
either O
stop B-acn
the O
antibiotic B-obj
or O
continue B-acn
for O
a O
further O
14 O
days O
if O
needed O
, O
based B-acn
on O
an O
assessment B-mod
of O
the O
person's O
history B-obj
, O
symptoms B-obj
, O
clinical B-mod
examination B-obj
, O
urine B-obj
and O
blood B-obj
tests I-obj
. O

Measure B-acn
serum B-obj
calcium I-obj
for O
adults B-obj
with O
ureteric B-obj
or O
renal B-obj
stones I-obj
. O

Advise B-acn
pregnant B-mod
women B-acr
with O
more O
than O
1 O
moderate O
risk O
factor O
for O
pre-eclampsia O
to O
take B-acn
75-150 B-mod
mg I-mod
of O
aspirin B-obj
daily O
from O
12 O
weeks O
until O
the O
birth O
of O
the O
baby O
. O

Optimised B-mod
antidepressant B-obj
therapy I-obj
should O
be O
considered B-mod
for O
the O
treatment B-obj
of O
patients B-acr
with O
chronic B-mod
pain B-obj
with O
moderate B-mod
depression B-obj
. O

In O
patients B-acr
who O
cannot O
use B-acn
csDMARDs B-obj
as O
comedication B-obj
, O
IL-6 B-obj
pathway I-obj
inhibitors I-obj
and O
tsDMARDs B-obj
may O
have B-acn
some O
advantages B-obj
compared B-mod
with O
other O
bDMARDs B-obj
. O

If O
the O
person B-acr
is O
symptomatically O
hyperglycaemic B-mod
, O
offer B-acn
antispasmodics B-obj
to O
have B-acn
HbA1c B-obj
level I-obj
of O
53 B-mod
mmol/mol I-mod
( I-mod
7.5 I-mod
% I-mod
) I-mod
. O

